bigram,w1_freq,w2_freq,bigram_freq,tp_b,tp_d,log_lklhd,dice,t_score,z_score,mi_score,mi3_score,g_score,delta_p12,delta_p21
senior officers,175,246,6,0.08333333333333333,0.1111111111111111,27.40454252809286,-2.5882982132844132,55.02634085823363,56.645811161674175,9.068239363007423,14.238164364449736,-2.404467344275547,0.02376408945580413,0.03308530472790766
widespread use,127,3156,6,0.02083333333333333,0.25,15.88286918401718,-5.516137748453102,17.827288979308225,18.26931008125016,5.8493988033933695,11.019323804835684,-4.060233457940464,0.0018645604363680755,0.044294039497642906
medical benefits,451,595,6,0.05882352941176471,0.043478260869565216,18.00939290225506,-3.8771989106717135,22.201397456133215,22.46673808093057,6.4282354987283075,11.59816050017062,-2.9478022466068325,0.009866278634447508,0.012974642884684315
high transaction,2193,55,6,0.2,0.022222222222222227,21.92270490527153,-4.972182055860238,31.96409867057752,33.737697873788136,7.581915169980742,12.751840171423053,-2.7007395929898292,0.09779159652259144,0.0027142331472372896
rational thinking,192,250,6,0.1111111111111111,0.1111111111111111,26.84718442708254,-2.6566234858486024,52.18696263967354,53.63413440057045,8.911218194795751,14.08114319623806,-2.80098819676148,0.023387652243356743,0.03023812534725135
political behavior,5244,1357,6,0.025,0.005917159763313609,2.5186815634369846,-6.521164184794219,3.0388585871265468,3.055947932201036,1.699308004538386,6.869233005980696,-3.37557439722534,0.003042370825484233,0.0007906542656944497
considerable interest,215,1458,6,0.02631578947368421,0.125,17.187488816678528,-4.548607874626908,20.411653412121552,20.742757241634568,6.203997126262598,11.373922127704912,-3.3549123008339348,0.004042541886559739,0.026770914241159304
national sovereignty,1907,73,6,0.16666666666666666,0.01492537313432836,21.24448807537556,-4.790076930625768,30.091769307282597,31.376948934885412,7.375051292986221,12.544976294428531,-2.263775019673679,0.07545448497928355,0.0031174818009408645
detrimental effects,18,1181,6,0.03225806451612903,0.5,30.42967712879181,-4.072058148252016,69.6789410584478,80.67549519147987,10.086246729339523,15.256171730781837,-2.2538352505923256,0.005050086460599121,0.2496934630807298
communal life,82,2896,6,0.013888888888888888,0.25,18.508545249700546,-5.376004767643155,23.043697296022216,23.90638961378253,6.6045670884777055,11.774492089920015,-3.1313255821778037,0.002046249873770682,0.06743047531210353
logical positivism,88,6,6,1.0,0.2,48.295458376407616,-0.5579954531208869,350.58431510122904,512.4434780361813,15.41757086082054,20.587495862262852,-1.0761394328160512,0.499977152494636,0.06382822941642041
psychometric intelligence,11,476,6,0.05555555555555555,1.0,37.27799113839865,-2.7929710038949485,130.0367878668747,162.68359842721375,12.107715598233753,17.27764059967606,-2.089422430677516,0.01244527678481667,0.3528176046852459
separate groups,285,2232,6,0.013888888888888888,0.125,13.59345156699419,-5.134426320220927,14.1800169161831,14.35355493256077,5.183025559297703,10.352950560740013,-3.423515904617851,0.002606974170198429,0.020039383279070917
combined effect,54,1315,6,0.02631578947368421,1.0,24.66283904016018,-4.261572602815739,41.68205223020508,44.045379573199256,8.346230393835864,13.516155395278174,-3.949470892993644,0.0045279934421687635,0.09965869430195977
small oil,1452,682,6,0.03225806451612903,0.028571428571428567,11.39465419203043,-4.89750935931421,11.246629910007838,11.326926047671016,4.544511313159071,9.714436314601382,-3.232872648797533,0.008344079850465072,0.003938185474236768
moral code,906,67,6,0.3333333333333333,0.027777777777777776,25.525246553123,-3.7740549129014265,45.504715642458855,47.67291837785757,8.572508549674987,13.742433551117296,-2.748081759853616,0.08195660531505748,0.006561552013811556
environmental agencies,959,186,6,0.08333333333333333,0.023809523809523808,20.078710064291954,-4.006248147665178,27.136756362867303,27.668185114490342,7.017419164052832,12.187344165495142,-2.2855425420691606,0.03100107041021468,0.006169326490839211
historical theology,676,325,6,0.09090909090909093,0.04166666666666666,19.030611664056774,-3.8144934573588256,24.541369342025305,24.88422064659448,6.7167896359809935,11.886714637423305,-3.1405502167702752,0.017951404625238542,0.00871327915933443
political relationships,5244,556,6,0.05,0.005917159763313609,6.2040726095438,-6.3348939861905285,5.9799572078181225,6.029516583886155,2.9865719372337325,8.156496938676044,-3.1764582122009983,0.009316473117111193,0.0009985199878774589
emotional development,291,2884,6,0.015873015873015872,0.08333333333333333,12.197797127068045,-5.468058302335542,12.237795225020704,12.382264122601912,4.783234188029888,9.9531591894722,-3.4286964509406888,0.002000576003117445,0.019453788302019683
central features,970,305,6,0.09090909090909093,0.029411764705882356,17.500751204788685,-4.159871336778389,21.09215441239321,21.373402148464717,6.287458610654255,11.457383612096569,-3.0898331122341984,0.01904082033826053,0.006068358068216228
effective leadership,764,541,6,0.05555555555555555,0.04166666666666666,15.802428968250751,-4.193114628814202,17.81314916630925,17.988561415302538,5.805051368316431,10.974976369758744,-3.2800425413127816,0.0107705983096781,0.00765176407833603
new project,4878,449,6,0.1,0.005649717514124294,7.5244398787617675,-6.2124288322222005,7.139461842917164,7.206499384275339,3.3993193026416635,8.569244304083979,-3.537259702494135,0.011921907499820037,0.0011119379500876313
proper names,231,261,6,0.09090909090909093,0.16666666666666666,25.67790789157152,-2.8073549220576046,46.68179916746567,47.83058391477611,8.582309942193053,13.752234943635367,-3.2337644373619514,0.022411937637388968,0.02524869511588119
social divisions,5779,89,6,0.25,0.008695652173913044,14.560505092144012,-6.351675438281415,15.506069250981117,16.065440069390633,5.489627394636995,10.659552396079306,-3.4358768781106668,0.06165970234135457,0.00101405795200148
cultivated field,14,1113,6,0.038461538461538464,1.0,31.847362235188484,-3.9836270302658,78.63527248484165,94.25440221029604,10.53437218077943,15.704297182221744,-2.812256204413212,0.005358295394671196,0.29971110786370625
social functions,5779,217,6,0.09090909090909093,0.008695652173913044,10.183074422180653,-6.38274409607196,9.788518206818264,9.951613360001991,4.203809593158912,9.373734594601224,-3.315536950240507,0.02540763720092502,0.0009808270978196706
major points,1751,237,6,0.09090909090909093,0.017241379310344827,15.756752133369446,-4.795859283219776,17.688068919192432,17.954201867978032,5.799258362847178,10.969183364289488,-2.894145251620083,0.024236940795972085,0.003353381675699539
high scorers,2193,6,6,1.0,0.022222222222222227,31.70627349615097,-4.940558308373914,72.40503986661821,102.62407991492918,10.778312382784245,15.948237384226555,-2.094603789419513,0.4994309407848865,0.002726955142814425
local politicians,1184,85,6,0.2,0.02631578947368421,22.950407318770885,-4.153129758899334,35.61509959183982,36.96148205442872,7.843120678412343,13.013045679854656,-2.6887620613176715,0.06562675058283356,0.005019948176397951
spotted owl,55,6,6,1.0,0.5,50.644155874848366,-0.019899557437704947,435.2100682070011,648.198202011475,16.095642765933178,21.265567767375487,-1.5224265354444706,0.4999857201868007,0.09835909792008278
multivariate analyses,23,118,6,0.2,0.3333333333333333,41.1935448423028,-1.0874628412503395,196.33187051728763,225.99922209431236,13.055759974760141,18.22568497620245,-1.6146097008364944,0.04838112516633294,0.2068659155351137
abstract type,95,1067,6,0.03333333333333333,0.2,22.930258624255657,-4.02729169166774,35.601330180834125,36.8179603187579,7.832764911023622,13.002689912465932,-2.9323289103499284,0.005567133819509913,0.05912898498768108
educational encounter,951,50,6,0.3333333333333333,0.02127659574468085,26.721520856022835,-3.8144934573588256,50.74694677308989,53.89509354992619,8.924807259543707,14.09473226098602,-2.2372582391392584,0.1068960036168102,0.0062566108112737115
informal networking,143,6,6,1.0,0.14285714285714285,45.83121771365404,-1.1609918766723046,278.4523391214679,401.99086723787315,14.717131142679449,19.88705614412176,-1.225175011976539,0.4999628733339409,0.04026689855821679
organizational change,166,1213,6,0.029411764705882356,0.2,19.44574636220932,-4.271981703099927,25.4826068040334,26.008949874657922,6.842561713711557,12.012486715153873,-3.493522321794221,0.004878969437735145,0.03456888079919885
appropriate time,600,5871,6,0.009433962264150943,0.09090909090909093,5.3579756766557685,-6.492520856138352,5.277955530892908,5.31244113143241,2.7137557483351538,7.883680749777466,-4.429856605913785,0.0008651713047908251,0.00837898321718488
stereotyped locomotion,6,14,6,0.5,1.0,57.064829595386975,1.1699250014423124,760.0778907864067,1284.7734653042842,18.069647557400234,23.239572558842543,-0.1541506798272583,0.2999984421823779,0.49999636509976497
actual situation,389,834,6,0.047619047619047616,0.1111111111111111,17.034991919994358,-4.100370325029727,20.148804457020763,20.381859150844637,6.1544350617481385,11.324360063190452,-3.8645467924614407,0.007041868676051584,0.014973383309035176
weekly training,50,651,6,0.04,0.3333333333333333,28.685794577002525,-3.307833265001576,61.29140050320695,65.16983132655311,9.471595057238632,14.641520058680944,-2.4895255956442948,0.009119438426108885,0.10697386223165477
rural residents,483,272,6,0.07142857142857142,0.05882352941176471,21.67203222215176,-3.4131577660606207,31.748929327311192,32.303228290953214,7.458622760092883,12.628547761535193,-2.730029107820985,0.021457345023330486,0.01219932246175322
armed struggle,186,384,6,0.08333333333333333,0.2,24.800199195742607,-3.014950341465972,42.89195077860426,43.922847820668686,8.337843668349807,13.507768669792117,-3.4985257256227174,0.015336325295143716,0.03115030945606347
experimental groups,229,2232,6,0.013888888888888888,0.1,14.692158654332161,-5.102121522947626,15.867415038281827,16.10168128797812,5.498639880252863,10.668564881695174,-2.9816051765892304,0.0026215118838193983,0.02495274147165701
environmental regulations,959,127,6,0.2,0.023809523809523808,22.016413137316704,-3.9307373375628862,32.68586833679924,33.56672594978759,7.567893288388697,12.73781828983101,-2.779451692168451,0.044863852365101896,0.0061846438098478364
easy task,292,819,6,0.045454545454545456,0.16666666666666666,18.591608077287678,-3.963217210958289,23.49568340293495,23.827935724493674,6.594420779657968,11.76434578110028,-3.91851702507887,0.007196919110992117,0.01992163095843256
sexual contact,1314,171,6,0.14285714285714285,0.0196078431372549,18.883217468857765,-4.377933504616104,24.114677528396058,24.603301857181506,6.684362904970768,11.85428790641308,-2.861240035311466,0.03355725884624699,0.0045010586451433325
basic structure,804,913,6,0.03125,0.04,12.894264534115793,-4.5857971521999685,13.20834115789182,13.306882408917026,4.976442239015844,10.146367240458156,-3.238204483649897,0.006320131370996686,0.007170415301866231
special knowledge,986,2032,6,0.018518518518518517,0.03571428571428571,7.96078746765852,-5.395177076918001,7.557020508389402,7.596280628345198,3.527836457028917,8.697761458471229,-3.60572466810542,0.002688126565426566,0.0055210835692381536
cognitive modifiability,665,20,6,0.5,0.03448275862068965,32.93371194601059,-3.2750898444261107,89.08248191015277,102.05370048449377,10.76282635490308,15.932751356345394,-1.851557365207316,0.23059660218624664,0.008936685087804697
strong man,679,1251,6,0.030303030303030307,0.045454545454545456,12.16054081171751,-4.753402483976879,12.216995348168206,12.30560165092088,4.765831141768444,9.935756143210751,-3.4812506847447016,0.004597007461383134,0.008434424071732591
key words,185,938,6,0.03571428571428571,0.2,20.220292925834656,-3.9785515807359646,27.514636899980694,28.05202468387459,7.057139407147306,12.227064408589618,-3.538944413019135,0.0063079017255852346,0.031170132661362614
developmental model,168,1321,6,0.025,0.125,18.945613838732246,-4.381783260178376,24.260347978928685,24.751689282356075,6.702232806153407,11.87215780759572,-2.958268349675702,0.004477859956985757,0.03413989616822905
good use,1469,3156,6,0.02083333333333333,0.020408163265306117,4.190572515130043,-6.009051009932214,4.35202116585734,4.369761979335721,2.3174648096092563,7.487389811051567,-4.002857610665014,0.001516272346801091,0.0032490541529251768
free men,1041,1783,6,0.02325581395348837,0.037037037037037035,8.325656317174435,-5.299716815797204,7.906421161324197,7.947767350285338,3.638119639254583,8.808044640696895,-3.7934337663241076,0.003083620208733287,0.005267941041629374
educated people,29,4256,6,0.010869565217391304,1.0,21.57590589672327,-5.899189060331626,30.291098847694283,33.31974406175472,7.548701549550233,12.718626550992546,-3.618073345502804,0.00140026036318354,0.17032477744798327
rapid change,200,1213,6,0.029411764705882356,0.125,18.499653048813343,-4.3068212024971535,23.242761326414808,23.652712277082767,6.57374495528376,11.74366995672607,-3.20984827073998,0.004870142629596228,0.0288113734611993
only source,747,883,6,0.04166666666666666,0.07692307692307693,13.432759933173655,-4.511313410335493,13.975057811784609,14.084475490110881,5.130730919741292,10.300655921183605,-4.072868259471186,0.006555245368126755,0.007738920853897719
legislative branches,180,62,6,0.3333333333333333,0.16666666666666666,34.25412118434906,-1.818759685329853,104.64525536230929,111.41226452503096,11.015915573462443,16.185840574904756,-2.8462005395830268,0.08818856170019987,0.03224196730141452
friendly relations,11,1173,6,0.024390243902439025,0.5,32.598830439150326,-4.054076672755793,83.10172403464662,103.58925993908727,10.806546063513188,15.976471064955499,-1.4749769357314828,0.005086202528906711,0.3526367153758105
visual terms,369,618,6,0.045454545454545456,0.06666666666666668,18.84178916364908,-3.7944158663501066,24.095741428350124,24.414012960107325,6.663024946214224,11.832949947656536,-2.9546735085815823,0.009519587860272537,0.015839570276785404
long run,741,6,6,1.0,0.05882352941176471,37.3450333327055,-3.398031073973154,124.32223611100382,176.57994714234547,12.343672747152006,17.513597748594318,-1.983027812011816,0.4998076462310472,0.008030570696434088
particular problems,1190,1907,6,0.014285714285714284,0.024390243902439025,7.3737943172454825,-5.432309899898752,7.014021916760867,7.0479967667893115,3.348129993670933,8.518054995113244,-3.0894089444962174,0.002827562707455588,0.004521840298702705
full use,640,3156,6,0.02083333333333333,0.05263157894736842,7.916519306600094,-5.7248927618656325,7.510684767466084,7.558093521670706,3.5161553952781737,8.686080396720486,-4.119369929789041,0.0017313933419858994,0.008469183239350113
theoretical justification,315,188,6,0.14285714285714285,0.08333333333333333,25.76601459085941,-2.838503620628269,47.0590273846764,48.26438527490629,8.608168110114079,13.778093111556391,-2.9746788643561586,0.030846056187306837,0.01864277947264532
